Catalog Name,Catalog Info,Released Under,Contributor,Keywords,Group,Sectors,Catalog Published On,Catalog Updated On,Domain,CDO Name,CDO Post,Ministry/State/Department,Phone,Email,Address,Resource,NID,File Size,Downloads,Granularity,Resource Published On,Resource Updated On,Reference URL,Sourced webservices/APIs,Note
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Chuchot for district Leh (ladakh), Ladakh as on date",7093783,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Nyoma for district Leh (ladakh), Ladakh as on date",7093782,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Siddipet Rural for district Siddipet, Telangana as on date",7093775,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Jarasangam for district Sangareddy, Telangana as on date",7093784,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Garidepally for district Suryapet, Telangana as on date",7093779,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Palakurthy for district Peddapalli, Telangana as on date",7093781,NA,0,Daily,09/06/2022,29/07/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Bijinepally for district Nagarkurnool, Telangana as on date",7093777,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Srirampoor for district Peddapalli, Telangana as on date",7093778,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Odela for district Peddapalli, Telangana as on date",7093780,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Telkapally for district Nagarkurnool, Telangana as on date",7093783,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Achampet for district Nagarkurnool, Telangana as on date",7093782,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
Coverage Of Schools With Tap Connection Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Coverage of Schools with Tap Connection, Water Supply Projects under different level i.e. District, Block, Gram Panchayat level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 08-03-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Schools with Tap Connection under Jal Jeevan Mission (JJM) - block Thimmajipet for district Nagarkurnool, Telangana as on date",7093775,NA,0,Daily,09/06/2022,09/06/2022,There is no Reference URL for this resource.,"('Coverage of Schools with Tap Connection under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7002074')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Bhimbat Drass for district Kargil, Ladakh as on date",7155120,NA,11,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Chuchot for district Leh (ladakh), Ladakh as on date",7155119,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Mellacheruvu for district Suryapet, Telangana as on date",7155113,NA,1,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Nyoma for district Leh (ladakh), Ladakh as on date",7155118,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Chinthlapalem for district Suryapet, Telangana as on date",7155114,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Narva for district Narayanpet, Telangana as on date",7155117,NA,1,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Utkoor for district Narayanpet, Telangana as on date",7155116,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Garidepally for district Suryapet, Telangana as on date",7155112,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Addagudur for district Yadadri Bhongiri, Telangana as on date",7155115,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Siddipet Rural for district Siddipet, Telangana as on date",7155120,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Jarasangam for district Sangareddy, Telangana as on date",7155119,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
House Connections By Piped Water Supply (PWS) Scheme In Habitation Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Tap Connection, Water Supply Projects under different level i.e. District, Block, GramPanchayat,Village and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Water', 'Jeevan', 'Jal', 'ddws']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 20-05-2022 , 01/08/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Households with Piped Water Supply (PWS) under Jal Jeevan Mission (JJM) - block Bijinepally for district Nagarkurnool, Telangana as on date",7155113,NA,0,Daily,28/07/2022,28/07/2022,There is no Reference URL for this resource.,"('House Connections by Piped Water Supply (PWS) Scheme in Habitation under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078739')",Note for this resource is not available.
